date,liczba_przejazdow,temperatura,opady,wiatr,wilgotnosc
2018-06-12,1619,17.962198888202593,0.0,15.694502779493515,68.61272390364422
2018-06-13,1457,21.03445435827042,0.08222374742621825,15.33411118737131,84.90665751544269
2018-06-14,1601,23.222735790131168,0.0,18.852154903185507,52.650843222985635
2018-06-15,1534,20.653259452411998,0.0,15.13011734028683,59.190352020860495
2018-06-16,1155,24.29021645021645,0.0,7.631515151515151,50.52294372294372
2018-06-17,999,26.157157157157158,0.0,10.366566566566567,51.23923923923924
2018-06-18,1360,27.77823529411765,0.013235294117647059,15.668235294117647,66.32426470588236
2018-06-19,1559,26.827838357921745,0.012764592687620271,13.879409878127005,63.165490699166135
2018-06-20,1529,22.95297580117724,0.016481360366252456,11.47246566383257,63.94898626553303
2018-06-21,1504,23.830651595744683,0.02925531914893617,8.222606382978723,68.29321808510639
2018-06-22,1540,20.38103896103896,0.0,14.956818181818182,78.45714285714286
2018-06-23,1004,19.98914342629482,0.47260956175298807,9.6648406374502,84.84661354581674
2018-06-24,1098,25.084153005464483,0.2996357012750455,14.834335154826958,76.03005464480874
2018-06-25,1640,22.927317073170734,0.0,16.081463414634147,62.25548780487805
2018-06-26,1791,20.559073143495254,0.0,15.452931323283082,69.99441652707985
2018-06-27,1508,20.76976127320955,0.25377984084880634,15.523872679045093,76.65517241379311
2018-06-28,1154,24.498440207972273,0.31100519930675913,12.222183708838822,86.58492201039861
2018-06-29,1553,27.05750160978751,0.0,10.305022537025113,62.87443657437218
2018-06-30,1046,27.892351816443597,0.0,10.390917782026769,59.17973231357553
2018-07-01,859,29.864493597206053,0.0,8.018509895227007,66.23981373690337
2018-07-02,1446,27.345781466113415,0.0,9.877939142461964,75.22890733056708
2018-07-03,1237,27.625545675020213,0.04333063864187551,6.081002425222312,83.27890056588521
2018-07-04,1190,26.516050420168067,0.3194957983193278,7.670336134453782,85.94033613445379
2018-07-05,1347,26.817743132887898,0.0028210838901262065,14.724350408314773,83.53897550111358
2018-07-06,1183,24.841589180050722,0.25570583262890956,16.10786136939983,74.5266272189349
2018-07-07,1117,21.45111906893465,0.0,12.744315129811996,51.136078782453
2018-07-08,1154,23.63535528596187,0.0,9.380329289428076,55.09445407279029
2018-07-09,1657,23.578213639106817,0.0,13.85835847917924,67.22570911285456
2018-07-10,1684,27.022624703087885,0.01811163895486936,11.322090261282659,62.60095011876484
2018-07-11,1609,25.121566190180236,0.05692977004350528,14.236855189558732,68.43380981976382
